0.0,1013.1750611885062,Pre-pandemic mental and physical health as predictors of COVID-19 vaccine hesitancy: evidence from a UK-wide cohort study.
0.0,1107.6478611884947,A Study Protocol to Explore and Improve Access to Medical Services and Information for Recently Diagnosed Elderly Patients with Cancer in Rural Settings.
0.0,1030.6390834499894,Zero-Inflated Time Series Modelling of COVID-19 Deaths in Ghana.
0.0,1105.8782155077288,Thrombocytopenia including immune thrombocytopenia after receipt of mRNA COVID-19 vaccines reported to the Vaccine Adverse Event Reporting System (VAERS).
0.0,911.1521091189418,The impact of COVID-19 on building the next generation of caregivers focused on care of older adults.
0.0,937.898416589997,Effects of social isolation on a long-term care resident with dementia and depression during the COVID-19 pandemic.
0.0,1007.3881287140335,"Rituals of Containment: Many Pandemics, Body Politics, and Social Dramas During COVID-19 in Pakistan."
0.0,909.0327000281646,Perceptions and Experiences of Frontline Urban Indian Organization Healthcare Workers With Infection Prevention and Control During the COVID-19 Pandemic.
0.0,850.6690251579143,"COVID-19 and Sarcoidosis, Readiness for Vaccination: Challenges and Opportunities."
0.0,1007.7538247812683,Diagnostic Delay of Pulmonary Embolism in COVID-19 Patients.
0.0,980.9876742806205,Distinguishing Coronavirus Disease 2019 Patients From General Surgery Emergency Patients With the CIAAD Scale: Development and Validation of a Prediction Model Based on 822 Cases in China.
0.0,913.3727172388059,Impact of Smoking on Women During the Covid-19 Pandemic.
0.0,1034.2029077145164,Advances in Synthetic Biology and Biosafety Governance.
0.0,978.640482404743,"Occupational Characteristics and Management Measures of Sporadic COVID-19 Outbreaks From June 2020 to January 2021 in China: The Importance of Tracking Down ""Patient Zero""."
0.0,988.7653958775785,"Perceived Social Norms as Determinants of Adherence to Public Health Measures Related to COVID-19 in Bali, Indonesia."
0.0,1088.8542631615187,Electrolyzed Water Generated On-Site as a Promising Disinfectant in the Dental Office During the COVID-19 Pandemic.
0.0,965.5942429346828,Utilization of Inpatient Mental Health Care in the Rhineland During the COVID-19 Pandemic.
0.0,968.366527107552,CRISPR-Based COVID-19 Testing: Toward Next-Generation Point-of-Care Diagnostics.
0.0,972.2639113351474,We are all on the same team: the impact of COVID-19 on small businesses in Canada.
0.0,936.5519035755304,Assessing online learning readiness and perceived stress among first year medical students during COVID-19 pandemic: a multi-country study.
0.0,974.534696810592,Internal medicine residents' and program directors' perception of virtual interviews during COVID-19: a national survey.
0.0,954.946197188741,Changes to pediatric resident medical education during COVID-19.
0.0,881.1948290864932,Pandemic productivity: competitive pressure on medical students during the COVID-19 pandemic.
0.0,977.3098972167525,Virtual education revolution during the COVID-19 pandemic: the introduction of national educational rounds in sport and exercise medicine.
0.0,824.3815121715235,How have digital resources been utilised in times of COVID-19? Opinions of medical students based in the United Kingdom.
0.0,956.9619945700617,Inspiration amidst crisis: e-learning in a medical school of Nepal during COVID-19 pandemic.
0.0,809.1137955056239,Impact of COVID 19 pandemic on the academics and psychology of final year medical students.
0.0,918.169073606154,Cellular Immune Response to COVID-19 and Potential Immune Modulators.
1.0,1218.1663852210265,"Mefloquine, a Potent Anti-severe Acute Respiratory Syndrome-Related Coronavirus 2 (SARS-CoV-2) Drug as an Entry Inhibitor ."
0.0,940.0528025648956,Review: Obesity and COVID-19: A Detrimental Intersection.
0.0,948.9049337611223,Severity of COVID-19 and Treatment Strategy for Patient With Diabetes.
0.0,1056.0561951436582,Case Report: Behavioral Unresponsiveness in Acute COVID-19 Patients: The Utility of the Motor Behavior Tool-Revised and F-FDG PET/CT.
0.0,1086.2010202053393,"Trust in Science, Perceived Vulnerability to Disease, and Adherence to Pharmacological and Non-pharmacological COVID-19 Recommendations."
0.0,1030.9911826191633,Covid-19 and Mental Health: Could Visual Art Exposure Help?
0.0,1030.7735473434602,Navigating the Same Storm but Not in the Same Boat: Mental Health Vulnerability and Coping in Women University Students During the First COVID-19 Lockdown in the UK.
1.0,1153.6108496389024,Clearing the Pathways to Self-Transcendence.
0.0,872.3536507620715,Do Islanders Have a More Reactive Behavioral Immune System? Social Cognitions and Preferred Interpersonal Distances During the COVID-19 Pandemic.
0.0,1013.617198537067,Association of Stress-Related Factors With Anxiety Among Chinese Pregnant Participants in an Online Crisis Intervention During COVID-19 Epidemic.
0.0,907.7609984025904,Cyberchondria Amidst COVID-19 Pandemic: Challenges and Management Strategies.
0.0,891.4890926431387,Psychological Health Issues of Medical Staff During the COVID-19 Outbreak.
0.0,997.7977023773104,Intermittent Hypoxic Preconditioning: A Potential New Powerful Strategy for COVID-19 Rehabilitation.
0.0,882.5962288395846,[Impact of the Covid-19 Pandemic on Admissions for Respiratory Infections in the Pediatric Intensive Care Unit].
0.0,839.7066469794565,[Changes in the ambulatory care of prostate cancer patients during the SARS-CoV-2 pandemic. Literature review and contribution of our group in telematic care.]
0.0,960.8957201820755,Long-term care at home and female work during the COVID-19 pandemic.
0.0,1129.095211478834,Pediatric Inflammatory Multisystem Syndrome (PIMS) - Potential role for cytokines such Is IL-6.
0.0,885.8127001635745,Environmental perspective of COVID-19: Atmospheric and wastewater environment in relation to pandemic.
0.0,977.5763170854194,"Effects of COVID-19 on the environment: An overview on air, water, wastewater, and solid waste."
1.0,1150.063535264474,"Salivette, a relevant saliva sampling device for SARS-CoV-2 detection."
0.0,930.0084325190526,Continuing education in healthcare as a strategy for occupational safety in the context of the COVID-19 pandemic: reflections on the role of community healthcare agents in construction of care.
0.0,969.949922194546,COVID-19: the importance of physical therapy in the recovery of workers' health.
0.0,965.857062824164,Doffing personal protective equipment in times of COVID-19.
0.0,937.6343150682923,COVID-19: risk of ocular transmission in health care professionals.
0.0,873.7475965277224,Prevalence of COVID-19 in health professionals and occupational psychosocial risks.
0.0,908.5953717238317,Vaccination against COVID-19 in health care workers.
0.0,902.9080873419992,Perceived Stress by Students of the Medical Sciences in Cuba Toward the COVID-19 Pandemic: Results of an Online Survey.
0.0,924.1904098613079,Increased Incidence of COVID-19 Infections Amongst Interpersonal Violence Patients.
0.0,1089.8582662327149,A pilot study for treatment of COVID-19 patients in moderate stage using intravenous administration of ozonized saline as an adjuvant treatment-registered clinical trial.
0.0,987.3319372436349,Radiographers and COVID-19 pneumonia: Diagnostic performance using CO-RADS.
0.0,1004.1470357639446,"Stress, alcohol use, and punitive parenting during the COVID-19 pandemic."
1.0,1136.0063584807292,Factors that Influence the Adoption of Contact Tracing Applications: A Protocol for a Systematic Review.
0.0,1004.8629366308247,Preventive strategy of gastrointestinal endoscopy unit against COVID-19: A tertiary center experience in Taiwan.
0.0,942.8002830170061,On forecasting the community-level COVID-19 cases from the concentration of SARS-CoV-2 in wastewater.
0.0,972.6305807313988,"Robust prediction of mortality of COVID-19 patients based on quantitative, operator-independent, lung CT densitometry."
0.0,973.418273019638,Changes in COVID-19 in-hospital mortality in hospitalised adults in England over the first seven months of the pandemic: An observational study using administrative data.
0.0,983.511300881859,Severe COVID-19 in people with type 1 and type 2 diabetes in Sweden: A nationwide retrospective cohort study.
1.0,1150.3636117891933,Maternal respiratory SARS-CoV-2 infection in pregnancy is associated with a robust inflammatory response at the maternal-fetal interface.
0.0,942.1700742743092,On the Role of Artificial Intelligence in Medical Imaging of COVID-19.
0.0,989.2646217356966,Insights into  and SARS-CoV-2 co-infection driven neurological manifestations.
0.0,1033.758262524689,Peripheral smear in COVID 19: a case report.
0.0,1125.9967217325593,Dataset for longitudinal evaluation of the Abbott ARCHITECT SARS-CoV-2 IgM and IgG assays in a pediatric population divided by age.
0.0,1116.1720296456847,Hyperdense pulmonary artery sign - detection of pulmonary embolism in patients with suspected COVID-19 using non-contrast chest CT.
0.0,1010.0740938553628,COVID-19 vaccine induced Axillary and Pectoral Lymphadenopathy on PET scan.
0.0,1037.30363521651,HSSAGA: Designation and scheduling of nurses for taking care of COVID-19 patients using novel method of Hybrid Salp Swarm Algorithm and Genetic Algorithm.
0.0,1001.4775292107472,A critic evaluation of methods for COVID-19 automatic detection from X-ray images.
0.0,934.7474941226103,University students' perspectives toward learning and assessment during COVID-19.
0.0,1063.2347823288394,A two diffusion stochastic model for the spread of the new corona virus SARS-CoV-2.
0.0,997.1513463433308,A fractional-order differential equation model of COVID-19 infection of epithelial cells.
0.0,1129.2284893321128,[On the ethics of corona apps].
0.0,1038.9412385594428,Comparison of an artificial neural network and Gompertz model for predicting the dynamics of deaths from COVID-19 in M¨¦xico.
0.0,1080.5604356227755,A systematic approach to estimating the effectiveness of multi-scale IAQ strategies for reducing the risk of airborne infection of SARS-CoV-2.
0.0,955.5431079406937,We'll soon be able to tell whether you are immune to covid-19.
0.0,1119.2944460398558,India at breaking point.
0.0,871.0436119092449,Nonlinear science against the COVID-19 pandemic.
0.0,849.8347864887736,The Challenge of Human Psychology to Effective Management of the COVID-19 Pandemic.
0.0,1047.9712122122157,Future antiviral polymers by plasma processing.
0.0,1033.7113361409213,SARS-CoV-2 vaccines: Lights and shadows.
0.0,991.5735864667395,Convalescent plasma in the management of COVID-19 pneumonia.
0.0,950.1717129996118,Healthcare students: should they be prioritized for COVID-19 vaccination?
0.0,1022.7618380602099,Implementation of a COVID-19 cohort area resulted in no surface or air contamination in surrounding areas in one academic emergency department.
0.0,1007.8656111910401,Deterioration of mental health and insufficient Covid-19 information among disadvantaged immigrants in the greater Paris area.
0.0,1124.8921472152474,Safety monitoring of two and four-weekly adjuvant durvalumab for patients with stage III NSCLC: implications for the COVID-19 pandemic and beyond.
0.0,998.1635220458963,Follow-up of functional exercise capacity in patients with COVID-19: It is improved by telerehabilitation.
0.0,971.1923784116801,COVID-19 infection in severe Alpha 1-antitrypsin deficiency: Looking for a rationale.
0.0,982.4020022542951,A novel compartmental model to capture the nonlinear trend of COVID-19.
0.0,980.2143732643128,Letter to the Editor: Targeting adverse stress-related consequences of the COVID-19 crisis in individuals with psychotic disorders and childhood maltreatment.
0.0,1093.116397895298,Disparity between levels of anti-RBD IgG and anti-nucleocapsid protein IgG antibodies in COVID-19-recovered patients who received a kidney transplant.
0.0,893.3986454885089,"COVID-19, changes in smoking behaviour, and head and neck cancer: Current data and future perspectives."
0.0,950.4831716795413,Mitigating delayed academic promotion of female radiologists due to the COVID pandemic.
0.0,992.2703471869098,Aerosol drug delivery to tracheotomized patients with COVID-19: Pragmatic suggestions for clinicians.
0.0,981.5134510507363,Strangulated Amyand's hernia: management during the COVID-19 pandemic.
1.0,1233.5205102150953,"Queuing models provide insight into the temporal inhomogeneity of human dynamics, characterized by the broad distribution of waiting times of individuals performing tasks. "
1.0,1181.302068029646,"We consider the stochastic and adversarial settings of continuum armed bandits where the arms are indexed by [0,1]^d. "
1.0,1251.1113763695532,This paper discusses the requirements of current and emerging applications based on the Open Archives Initiative (OAI) and emphasizes the need for a common infrastructure to support them.
1.0,1190.0842878574372,"House Correspondents dinner was last night whoopi, barbara &amp; sherri went, Obama got a standing ovation"
1.0,1132.1796490777663,downloading apps for my iphone! So much fun :-) There literally is an app for just about anything.
1.0,1199.2773470754314,"Has now gotten somebody to read his tweets, but cant get them to make an account. "
